,MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
17452,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,CID5389487,CC1CCC/C(=C\Nc2ccccc2C(=O)O)C1=O
17453,,,,0.0,,,,,,0.0,,,,,,,,CID5389486,O=C1NC(=O)N(CCC2=CCCCC2)C(=O)/C1=C/NCCCn1ccnc1
17454,,,,,,,,,,,,,,,0.0,,,CID2115687,COc1ccccc1N(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)Nc2cc(C)on2)cc1
17455,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,CID5389480,Cc1c(C)c2cc(Cl)c(O)c(CN3CCCCC3)c2oc1=O
17456,,,0.0,,,,,0.0,,,,,,,,,,CID5389482,C=CCN1C(=O)NC(=O)/C(=C(\C)Nc2cc(OC)ccc2OC)C1=O
17457,,,,,,,,,,,,,,0.0,,,,CID2115689,CNS(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2ccccc2F)c1
17458,,,,,,,,,,,,,,0.0,,,,CID2574630,CCCc1cc(=O)oc2cc(OCC(=O)NCc3cccs3)ccc12
17459,,,,,,,,,,,,,,0.0,0.0,,,CID736489,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1
17460,,,,,,,,,,,,0.0,,0.0,,,,CID678008,CCOC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1
17461,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CID3243468,O=C(NCCN1CCCC1)c1ccc(Cn2c(=S)[nH]c3cc4c(cc3c2=O)OCO4)cc1
17462,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,CID3243469,CCN(CCCNC(=O)c1[nH]c(C)c(C(C)=O)c1C)c1ccccc1
17463,,,,,,0.0,,,,0.0,,,,,0.0,,,CID2207412,O=C(O)c1ccc2c(c1)C(=O)N(Cc1ccc3c(c1)OCO3)C2=O
17464,,,,,,,,,,,,,,0.0,,,,CID2894446,CCC1C(=O)N=C(SCC(=O)NC2CCCCC2)NC1=O
17465,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,CID3243464,COc1cc(C(=O)NCCC(=O)NC2CCCCCCC2)cc(OC)c1OC
17466,,,,0.0,,,,,0.0,,0.0,,,,,0.0,,CID3243465,CCOC(=O)c1ccc(NC(=O)CSC2=NC(=O)C(CC)C(=O)N2)cc1
17467,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,CID3243466,Cc1ccccc1Cn1cc(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)cn1
17468,,,,,,,0.0,,0.0,,,,,,,0.0,,CID3243467,CCN1CCCC1CNS(=O)(=O)c1cc(Br)cc2c1N(C(=O)C1CC1)CC2
17469,0.0,0.0,,,0.0,,,,,,0.0,,,,0.0,,0.0,CID3243460,CS(=O)(=O)N1CCCC(C(=O)NCCc2ccc(Cl)cc2)C1
17470,0.0,,,,0.0,,,0.0,,,,,,,,,,CID3243461,O=C(NC1CCCCCC1)c1cccc(N2CCCC2=O)c1
17471,,,,,,,,0.0,,,,,,,,,,CID3243462,Cc1nc2nc(C)c(CCC(=O)N3CCOCC3)c(C)n2n1
17472,,,,0.0,,,,,,,,,,,,0.0,0.0,CID3243463,CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)CC)CC2)C1
17473,,,,,,,,,,0.0,0.0,,,,,,,CID864274,CCn1nnnc1SCC(=O)c1ccc(C)cc1
17474,,,,,,,,0.0,,,,,,,,0.0,,CID5307389,COc1cccc(CNC(=O)Cn2c(=O)oc3ccccc32)c1OC
17475,0.0,,,,,,,,,,,,,,,,0.0,CID5307384,O=C(NCc1cccs1)C(Cc1ccccc1)n1cccc1
17476,,0.0,,,,,,0.0,,,,,,,,,,CID5307386,Cc1cc(Nc2ccccc2F)n2ncnc2n1
17477,,0.0,,,,,,,,0.0,,,,,,,,CID5307387,O=C(O)CN1C(=O)CCS(=O)c2ccccc21
17478,,,0.0,,,0.0,,,,,,,0.0,,0.0,0.0,,CID5307380,CCCc1cc(C(=O)Nc2ccc(C)cc2)no1
17479,,,,,,0.0,,,,0.0,0.0,,,,,,,CID875498,CCN(CC)c1ccc(NC(=O)c2cc(Cl)ccc2OC)cc1
17480,,0.0,,,,,,,,0.0,,,,,,,0.0,CID5307382,O=C(Cn1nc(Cc2cccnc2)c2ccccc2c1=O)N1CCN(C(=O)c2ccco2)CC1
17481,,,,,,,,,,,,0.0,,,,,,CID1005641,Cc1ccc(CNC(=O)c2sc3nc4c(c(C(F)(F)F)c3c2N)CCC4)cc1
17482,,,,,,,,,,,,,,,0.0,,,CID2475598,O=C(Nc1nccs1)C1CCN(S(=O)(=O)c2cccs2)CC1
17483,,,,,,,,0.0,,,,0.0,0.0,,0.0,,,CID802376,COc1ccccc1C(=O)N1CCN=C1c1ccccc1
17484,,,,,,,,,0.0,,,,,,,,,CID2835594,CCCSC1=C(C#N)C(c2cccs2)C(C(=O)Nc2ccccc2)=C(C)N1
17485,,,,,,,,,,,,,,,0.0,,,CID682151,O=C(/C=C/c1cccc([N+](=O)[O-])c1)N1CCOCC1
17486,,,,,,,,,,,,,0.0,,,,0.0,CID2989855,CSc1nnc2c3cc(F)ccc3n(Cc3ccccc3)c2n1
17487,,,,,,,,,,,,,,,0.0,,,CID5186548,C/C(=N\NC(=O)c1cc2c(s1)CCC(C)C2)c1cccnc1
17488,,,,,,0.0,,,,,,,,,,,,CID735598,Cc1c(-c2nnnn2-c2ccc(F)cc2)cnc2cc3c(cc12)OCO3
17489,,,,,,,,,,,,,,0.0,,,,CID735591,Cc1ccc(-n2nnnc2-c2cnoc2-c2cccc(F)c2)cc1
17490,0.0,,,0.0,,,,,,,0.0,,,,,,0.0,CID2956776,CCCCc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1
17491,,,,,,,,,,,,,,0.0,,,,CID777304,CCOC(=O)N/N=C/c1sccc1C
17492,,,,,,,,,0.0,,,,,,,,,CID6289256,CN/C(C)=C1/C(=O)Oc2ccccc2C1=O
17493,,0.0,,,,,,0.0,,,,,,,,0.0,0.0,CID564425,O=C1CC(C(=O)Nc2ccccc2)C2(CCCC2)O1
17494,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,CID646298,Cc1nc2ccc(NC(=O)N3CCC(c4ccccc4)C3)cc2nc1C
17495,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,CID646299,CCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C
17496,0.0,,,,0.0,,,,,,0.0,,0.0,,,,,CID1070224,CN1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCCC3)c2)CC1
17497,0.0,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,CID646295,Cc1ccccc1-c1nnc(-c2ccc(Br)cc2)o1
17498,,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,CID646296,Cc1ccc(-n2c(C)cc(C)c(C#N)c2=O)cc1Cl
17499,,,,,,,0.0,,,,,,,,,,,CID646297,Cc1cc(NC(=O)CCC(=O)N(CC2CCCO2)C(C(=O)NC2CCCC2)c2ccccc2C)no1
17500,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,CID646290,Cc1ccc(S(=O)(=O)NCCN2CCOCC2)cc1C
17501,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,CID646291,Cc1ccc(C)c(N2CCN(C(=O)C3CCN(c4nc(C)cc(C)n4)CC3)CC2)c1
17502,,,,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,CID646292,O=C(NC1CCCC1)C(c1cccnc1)N(C(=O)c1csnn1)C1CC1
17503,,,,,0.0,,,,,,,,0.0,,,0.0,,CID2956779,COC(=O)C1C(=O)C2=C(CC1C)NC(C)=C(C(=O)OC1CCCC1)C2c1ccc(N(C)C)cc1
17504,,,,,,,,,0.0,,,,,,,,,CID4377888,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1ccc2c(c1)OCO2
17505,0.0,,,,,,0.0,,,,,,,,,,,CID649516,Cc1ccc(NCc2nnc(SCC(=O)N(Cc3ccccc3)C(C)(C)C)o2)c(C)c1
17506,,0.0,,,,,,,,,,,,,,0.0,,CID1834145,COCc1cc(=O)nc(/N=C(\N)Nc2ccc(C)cc2)[nH]1
17507,,,,,,0.0,,,,,,,,,,,,CID3240951,CCOC(=O)CCN(Cc1cccs1)S(=O)(=O)c1ccc(Cl)cc1
17508,,,,,,0.0,,,,,,,,,,,,CID5739533,CCN(CC)c1ccc(/C=C/c2nc3ccccc3s2)cc1
17509,,0.0,,,,,,,,,,,,,,,,CID5309584,Cc1ccc(S(=O)(=O)C2(C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1
17510,,,,,,,,,,,,,0.0,,,,,CID5309585,CCOC(=O)C1CCN(c2c(NCCN3CCCCC3C)c(=O)c2=O)CC1
17511,0.0,,,,,,,,,,,,0.0,,,,,CID5309586,CC1CCCCC1NC(=O)c1nnc(Cc2ccc(Cl)cc2)o1
17512,,0.0,,,,0.0,,,,,,,0.0,,,,,CID5309587,COc1ccc(Cl)cc1N1C(=O)C2CCCN2C1c1cccc(F)c1
17513,,,,,,,,,0.0,,,,,0.0,,,,CID5309580,O=C(O)C(Cc1ccccc1)N1Cc2ccccc2C1=O
17514,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,CID5309581,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
17515,,,0.0,0.0,,,,0.0,,,,,,,,,,CID5309583,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCc4ccccc43)ccc21
17516,,,,,,,,,,0.0,,,,,,,,CID750014,CC(C)C1C(C#N)=C(N)SC(N)=C1C#N
17517,,,,,,,,,,,,,,0.0,,,,CID2105072,COc1cc(C(=O)OCc2ccc(C)cc2)cc(NC(=O)c2cccs2)c1OC
17518,0.0,,,,,,0.0,,,,,,,,,,,CID5309588,COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)NCc2ccco2)cc1
17519,,,,0.0,,,,,,0.0,,,,,,0.0,,CID808336,Cc1ccc(-c2nn3c(=O)c(C)nnc3s2)cc1
17520,,,,,,,,,,,0.0,,,,,,,CID2344873,COc1ccc(CCNC(=O)CSc2nc3ccccc3o2)cc1OC
17521,,,,,,,,,,,,,,0.0,,,,CID2473752,CSc1ccccc1C(=O)Nc1nc2ccccc2[nH]1
17522,,,,,,,,,,,,,,,0.0,,,CID2334948,O=C(CSc1cccc2cccc(Cl)c12)OCC(=O)N1CCN(C(=O)c2ccco2)CC1
17523,,,,,,,,,,,0.0,0.0,,,,,,CID2895796,C=CCc1ccc(OCCOc2ccc(/C=N/n3cnnc3)cc2OCC)c(OC)c1
17524,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,CID2856644,CC1(C)CC(=O)C=C(NC2CCCCCC2)C1
17525,,,0.0,0.0,,,,,,0.0,,,,,,,,CID870979,O=S(=O)(Cc1ccccc1)N1CCc2ccccc21
17526,,,,,,,,,,,,0.0,,,,,,CID1289003,COc1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2cc3ccccc3o2)cc1
17527,,,,,,0.0,,,,,,,,,,,,CID3277430,CC(=O)Nc1ccc(C(=O)OC2CCCCC2=O)cc1
17528,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,CID2968626,CCc1ccccc1N1CC(C(=O)O)CC1=O
17529,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,,,CID1292784,O=C(CSc1nnc(Cc2cccs2)n1-c1ccccc1)NCc1ccc2c(c1)OCO2
17530,,,,,,,,,0.0,,0.0,0.0,,,,,,CID902000,CC(C)NC(=O)NS(=O)(=O)c1cnccc1N1CCCCC1
17531,0.0,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,CID2576673,CCCn1c(SCc2cc(=O)oc3ccc4ccccc4c23)n[nH]c1=O
17532,0.0,,0.0,,,,,0.0,,,,,,,,,,CID1316259,O=S(=O)(c1ccc(C2CCCCC2)cc1)N1CCN(c2ncccn2)CC1
17533,,,,,,,,,,,,,,0.0,,,,CID2464795,COc1cc(NC(=O)c2cccs2)c(C(=O)OCC(=O)c2cc(C)n(-c3ccc(F)cc3)c2C)cc1OC
17534,,,,,,,,,,,0.0,,,,,,,CID2102395,COc1ccc(N2CCN(C(=O)CCCSc3nc4ccccc4[nH]3)CC2)cc1
17535,,,,,,,,,,,,,,0.0,,,,CID903758,O=C(NCc1cccs1)c1cccnc1Cl
17536,,,,,,,,,,,,,,0.0,,,,CID2102399,Cc1cccc(N2CCN(C(=O)c3ccc4ncsc4c3)CC2)c1C
17537,,,,,,,,,0.0,,,,,0.0,,0.0,,CID2392716,O=C(CSc1ncccn1)c1ccccc1Br
17538,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,CID663097,C=CCn1c(C2CC(=O)N(c3ccc(C)cc3)C2)nc2ccccc21
17539,,,,,,0.0,0.0,,,,,,,,,,,CID2320396,Cc1nc(SCn2nnc3ccccc3c2=O)c2c(C)c(C)sc2n1
17540,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,,,0.0,CID663095,O=S(=O)(Nc1nc2ccccc2nc1NCc1ccco1)c1ccc(Cl)cc1
17541,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,CID663094,CCn1c(SCC(=O)Nc2ccc(C(=O)OC)cc2)nnc1-c1cccs1
17542,,,,,,0.0,,,0.0,,,,,,,,,CID1564917,Cc1ccc(OCCCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1
17543,,,,,,,,,,,,0.0,,,,,,CID2331276,COc1cccc(/C=C2\N=C3CCCCCN3C2=O)c1
17544,,,,,,,,,,0.0,,0.0,,,,,,CID4779888,CC1CN(c2ccc(S(=O)(=O)N3CCOCC3)cn2)CC(C)O1
17545,,,,,,,,,,,,0.0,,,,,,CID2482310,CC(C)NC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1
17546,,,,0.0,,,,,,,,,,,,,,CID663098,CCC(C)NC(=O)c1c(N)n(/N=C/c2ccccn2)c2nc3ccccc3nc12
17547,,,,,,,,,,,0.0,,0.0,,,0.0,,CID1082588,Cc1ccc(S(=O)(=O)c2nc(C(C)(C)C)oc2N2CCOCC2)cc1
17548,,,,0.0,,,,,,,,,,,,,,CID1082589,CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCCO2)Cc1ccccc1
17549,,,,,,,,,,,0.0,,,0.0,,,,CID2851831,O=[N+]([O-])c1ccccc1CNC(Cc1ccccc1)c1ccccc1
17550,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,CID651613,CCN(CC)CCCN(Cc1cc2cc(OC)ccc2[nH]c1=O)C(=O)Nc1ccccc1
17551,,,,,0.0,,0.0,,,,,0.0,,,,,,CID651614,CCn1c(CSc2nc(C)cc(C)n2)nnc1SCC(=O)Nc1nc(-c2ccccc2)cs1
17552,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,CID651615,CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccccc2)c1=N
17553,,0.0,,0.0,,,,,,,,,,,,0.0,,CID651616,CC(=O)OC(C(=O)NC1CCCCC1)c1ccc(C)cc1
17554,,,,,,,,,,,,0.0,,,,,,CID3643063,CNc1nc2[nH]c(=O)c3c(c2s1)OC(N)=C(C#N)C3c1cccc(F)c1
17555,,,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,CID651618,CCCOC(=O)Nc1ccc(N2CCCCC2)cc1
17556,,,,,,0.0,,,,,,,,,,,,CID1082581,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCC3)c12
17557,,,,,,0.0,,,,,,0.0,,,,,,CID1082582,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12
17558,,,,,,,,,,,,0.0,,,,,,CID1082583,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCCC3)c12
17559,,,0.0,,,,0.0,,,,,,,,,,,CID3240553,CC1CC(C)CN(CCCNC(=O)C2CCC(=O)N2C2CCCC2)C1
17560,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,CID653285,CCC1Oc2ccccc2N(CC(=O)Nc2ccccc2OC)C1=O
17561,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,,0.0,CID653284,O=C(NC1CCN(C(=O)Nc2ccccc2)CC1)C1CCCCC1
17562,0.0,,0.0,,,,,,,,,,,,,,,CID653286,O=C(Nc1ccc2c(c1)OCCO2)C1CCN(c2cnccn2)CC1
17563,,0.0,,0.0,,,,,,,,0.0,,,0.0,,,CID653281,Cn1c(=O)c2c(nc(-n3ccnc3)n2C)n(C)c1=O
17564,,,,,,,,0.0,,,,,0.0,0.0,,,,CID653280,Cc1ccc(Nc2c3c(nc4ncnn24)CCC3)cc1
17565,,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,CID653283,Cn1c(SCC(=O)c2ccccc2F)nnc1C1CC1
17566,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,CID653282,CCc1nnc(NC(=O)CSc2nnc3scc(-c4ccc(C)cc4)n23)s1
17567,0.0,,,,0.0,,,,,,,,,,,,0.0,CID1165981,COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)N3CCOCC3)n2)cc1OC
17568,,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,CID1218909,Cc1ccc(C(=O)COc2cccc(NC(=O)c3ccco3)c2)cc1
17569,,,,,0.0,,,0.0,,,,,0.0,,,,,CID1713558,CC1(C)CC(=O)C(=CNCCCO)C(=O)C1
17570,,,,,,,,,,,,,,,,,0.0,CID653289,Cc1onc(COc2ccccc2O)c1Br
17571,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,CID653288,Cc1ccc2nc(-c3cccc(NC(=O)c4ccc5c(c4)OCCO5)c3)oc2c1
17572,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,CID550849,CC(C)(C)N1CC(COc2ccccc2)OC1=O
17573,,,,,,,,0.0,,,,,,,,,,CID647026,CCOC(=O)CSc1nnc2n1C(C)(C)Cc1ccccc1-2
17574,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,CID882562,COc1ccc(S(=O)(=O)Nc2ccc(CC#N)cc2)cc1
17575,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,,,,CID3240556,O=C(Nc1ccc(NC(=O)C2CCCN2C(=O)OCc2ccccc2)cc1)c1ccco1
17576,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,CID782871,CCOC(=O)C1CCN(C/C=C/c2ccccc2OC)CC1
17577,,,,0.0,,,,0.0,,0.0,,,,,,0.0,,CID5308675,CCOC(=O)c1nc(-c2ccc3c(c2)OCO3)[nH]c1C
17578,,,,,,,,0.0,0.0,,,,,,,,,CID647028,O=C(O)C1CCCN1S(=O)(=O)c1ccc2c(c1)CCC2
17579,0.0,,,,,,0.0,,,,,,0.0,,,,,CID5308677,COc1ccc(-c2[nH]c(-c3ccc(F)cc3)nc2SCC(=O)NCc2ccco2)cc1OC
17580,,,,0.0,,,,,,,0.0,,,,,0.0,,CID5308676,COCCNC(=O)CS(=O)Cc1nc(-c2ccccc2C)oc1C
17581,,0.0,0.0,,,,,,,,,0.0,,,,,,CID5308671,Cc1nc2c3ccccc3n(CC#N)c(=O)n2n1
17582,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,CID5308670,O=C(NCCC1=CCCCC1)C1CCCN(S(=O)(=O)c2cccnc2)C1
17583,0.0,,,,,,0.0,,,,,,,,,0.0,,CID5308673,COc1ccc(C2C(C(N)=O)=C(C)N=C3N=C(c4ccccc4)NN32)cc1OC
17584,,,,0.0,,,,,,,,,,,,,,CID5310803,CCOC(=O)c1oc2cc(O)ccc2c(=O)c1-c1ccccc1OC
17585,,,0.0,,,,,,,0.0,,,,,,,,CID5310802,CSc1nnc2c(n1)OC(c1ccsc1)N(C(C)=O)c1ccccc1-2
17586,,,,,,0.0,,,,,,0.0,,,,,,CID5310801,O=C(/C=C\Nc1cccc(F)c1)c1ccc2c(c1)OCO2
17587,,,0.0,,,,,,,,,,,,,,,CID5740594,C1=NC2=NC(c3cccnc3)CC(c3cccs3)N2N1
17588,0.0,,,,,,,,,,,,,,,,,CID5308678,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)CC1
17589,,,,,,0.0,,,0.0,,,,,,,,,CID2842152,COc1ccccc1/C=N/Nc1nccnc1Cl
17590,,,,,,,,,,,,,,0.0,,,,CID2576098,Cc1sc2ncnc(NCCCN3CCCC3=O)c2c1C
17591,0.0,0.0,,,0.0,,,,,0.0,,,,,,,0.0,CID2224251,CS(=O)(=O)N(CC(=O)Nc1ccc2c(c1)OCCO2)Cc1ccc(Cl)cc1
17592,,,,,,,,,,,,,,0.0,,,,CID2992078,CC1=NN(C(=O)CCc2ccccc2)C(c2ccccc2)C1
17593,,,,,,,,,,,,,,,,0.0,,CID2128859,CC(=O)NCCC(=O)OCC(=O)c1cc(C)c(C)cc1C
17594,,,,,,,,,,,,,,,0.0,,,CID2138543,Cc1cccc(-c2nnn3c2nc(NCCc2ccc(S(N)(=O)=O)cc2)c2ccccc23)c1
17595,,,,,,,,,,,,,,,0.0,,,CID837290,CC(=O)c1cc2c(cc1NC(=O)CCC1CCCC1)OCO2
17596,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,CID5142655,CCn1c(NC(=O)c2cccc(Cn3cc(Cl)cn3)c2)nc2ccccc21
17597,,,,,,,,,0.0,,,,,,,,,CID2342022,O=C(CSc1nnc(-c2cccs2)n1-c1cccc(Cl)c1)c1cccc2c1OCCO2
17598,,,0.0,0.0,0.0,,,,,,,,,,,,,CID581496,CCCC1CC(c2csc(N)n2)CCO1
17599,,,,,,,,,,,,,,,0.0,,,CID2288863,O=[N+]([O-])c1ccccc1OCCOCCOc1cccc2cccnc12
17600,,,,,,,,,0.0,,,,,,,0.0,,CID972089,CCN1CCN(S(=O)(=O)c2ccc(Br)s2)CC1
17601,,,,,,,,,0.0,,0.0,,,,,,,CID3117639,COc1ccc(C2=NN(CN3C(=O)C(=O)c4ccccc43)C(c3ccc(Br)cc3)C2)cc1
17602,,,,,,,,,,,,,,,0.0,,,CID1068681,CCOC(=O)c1sc2nc(C3CC3)cc(-c3ccc(OC)cc3)c2c1N
17603,,,,,,,,,,,,,0.0,,,,,CID647918,O=C(O)C1=C(C(=O)N2CCN(C(=O)c3ccco3)CC2)CCCC1
17604,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,CID647919,Cc1ccc2c(c1)cc(C)c1nnc(SCC(=O)NCc3ccco3)n12
17605,,,,,0.0,,,,,0.0,,,,,,,0.0,CID647914,CCOC(=O)NC(=O)CSc1nc(C)cc(C(F)(F)F)c1C#N
17606,,0.0,,,,,,,,,,,,,,0.0,,CID647915,O=C(Cn1nnc2c(cnn2-c2ccccc2)c1=O)N1CCN(c2ccccc2F)CC1
17607,,,,,,0.0,,,0.0,,0.0,,,,,,,CID2370927,O=C(Nc1nnc(SCc2ccccc2)s1)c1ccco1
17608,0.0,,,,,,0.0,,,,,,0.0,,,,0.0,CID647917,Cc1ccc(NC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)cc1Cl
17609,,0.0,,0.0,,,,0.0,,,,,,,,,,CID647910,CCC(OC(=O)c1cccs1)C(=O)NCc1ccc2c(c1)OCO2
17610,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,CID647911,O=C(Cc1cccs1)N1CCCC(c2nc3n(Cc4ccccc4Cl)[nH]nc-3c(=O)n2)C1
17611,,,,,,,0.0,,,,,,,,,0.0,0.0,CID647912,COCc1[nH]nc2c1C(c1ccccc1OC)C(C#N)=C(N)O2
17612,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,CID647913,COc1ccc(N2CC(C(=O)Nc3ccc(N4CCOCC4)cc3)CC2=O)cc1
17613,,,,,,,,,,0.0,,,,,,,,CID2862751,CCCC1CCc2c(sc(NC(=O)c3cccs3)c2C(N)=O)C1
17614,,,,,,,,,,,,,,0.0,,,,CID1143554,COc1cc(S(=O)(=O)N2CCCCC2)c(OC)cc1Br
17615,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,,,,CID1177287,O=C(NC(=O)c1ccc(Cl)cc1)Nc1cc(N2CCCCC2)ncn1
17616,,,,,,,,,,0.0,,,,0.0,,,,CID725940,Cc1ccnc(NC(=O)c2ccc(COc3ccc(Cl)cc3)o2)c1
17617,,,,,,,,,,0.0,,,,,,,,CID2940952,CC(=O)NC(C)C12CC3CC(CC(C(=O)O)(C3)C1)C2
17618,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,CID310173,CCOC(=O)c1ccc(NC(=O)C2CC2)cc1
17619,,,,,0.0,,,,,0.0,,,,,,,0.0,CID1246771,O=C(Nc1cnccn1)c1cccc(C(F)(F)F)c1
17620,,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,CID1246770,Cc1noc(C)c1C(=O)Nc1sc2c(c1C(N)=O)CCC2
17621,,,,,,,0.0,,,,,,,,0.0,,,CID1246773,CCOC(=O)c1cc(NC(=O)c2c(C)noc2C)cc(C(=O)OCC)c1
17622,,0.0,,,,,,,,0.0,,,,0.0,0.0,,0.0,CID1072488,CCc1cc(=O)oc2cc(OCC(=O)N(CC)CC)c(Cl)cc12
17623,,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,CID654938,CCOC(=O)c1cnc2c(-c3ccccc3)c(C)nn2c1N
17624,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,CID654939,Cc1ccc(CC2CC(=O)N(c3ccncc3)C2=O)cc1
17625,,,,,,,,,,,,,,,0.0,,,CID972502,Cc1cccc(NC(=S)N2CCC(O)CC2)c1C
17626,,,,,,,,0.0,0.0,,,,0.0,,,,,CID654933,COc1ccc(N(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2cc(C)on2)c(OC)c1
17627,,,,,,0.0,,,,,,,,,,,,CID2230995,Cc1ccc(S(=O)(=O)Nc2cc(C)c(O)c(S(=O)(=O)c3ccc(C)cc3)c2)cc1
17628,,,,,,,,,,0.0,,,,,,,,CID654931,Cc1ccc(-c2nnn(CC(=O)N(c3ccccc3F)C(C(=O)NC3CCCC3)c3ccco3)n2)o1
17629,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,CID654936,Cc1ccc(NC(=O)CSc2nnc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)n2C)cc1
17630,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,CID654937,COc1ccc(/N=c2\oc3c(OC)cccc3cc2C(=O)NCc2ccco2)c(OC)c1
17631,,0.0,,,,,0.0,,,0.0,0.0,,,,,,0.0,CID654934,CC(C)(C)c1ccc(-c2nnc(SCC(=O)O)n2N)cc1
17632,,,,,,,,0.0,,,0.0,,,,,,,CID654935,CCCC(OC(=O)CC1Sc2ccccc2NC1=O)C(=O)NCc1ccco1
17633,,,,0.0,0.0,,,,,,,,0.0,,,0.0,,CID965836,CC1=C(C(N)=O)C(c2ccc(C)o2)C(C(N)=O)=C(C)N1
17634,,,,,,0.0,,,,,,,,,,,,CID965835,COc1cccc(OC)c1C(=O)Nc1ccc2c3c(cccc13)CC2
17635,,,,,,,,,,0.0,,,,,,,,CID1092886,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1C
